"","feature","peak","peaks","total_bp","tot_peak","subfam","fam","fam2"
"276","AluSz#SINE_Alu","H3K4me3",8401,14575223,86281,"SINE_Alu","SINE","SINE"
"277","AluSz#SINE_Alu","H3K79me2",6914,14575223,86281,"SINE_Alu","SINE","SINE"
"278","AluSz#SINE_Alu","H3K9ac",2637,14575223,86281,"SINE_Alu","SINE","SINE"
"279","AluSz#SINE_Alu","H3K9me3",7671,14575223,86281,"SINE_Alu","SINE","SINE"
"280","AluSz#SINE_Alu","H4K20me1",13814,14575223,86281,"SINE_Alu","SINE","SINE"
"281","AluSz6#SINE_Alu","H3K27ac",2257,9462057,57080,"SINE_Alu","SINE","SINE"
"282","AluSz6#SINE_Alu","H3K27me3",10195,9462057,57080,"SINE_Alu","SINE","SINE"
"283","AluSz6#SINE_Alu","H3K36me3",10152,9462057,57080,"SINE_Alu","SINE","SINE"
"284","AluSz6#SINE_Alu","H3K4me1",5527,9462057,57080,"SINE_Alu","SINE","SINE"
"285","AluSz6#SINE_Alu","H3K4me2",2795,9462057,57080,"SINE_Alu","SINE","SINE"
"286","AluSz6#SINE_Alu","H3K4me3",5442,9462057,57080,"SINE_Alu","SINE","SINE"
"287","AluSz6#SINE_Alu","H3K79me2",4806,9462057,57080,"SINE_Alu","SINE","SINE"
"288","AluSz6#SINE_Alu","H3K9ac",1684,9462057,57080,"SINE_Alu","SINE","SINE"
"289","AluSz6#SINE_Alu","H3K9me3",5140,9462057,57080,"SINE_Alu","SINE","SINE"
"290","AluSz6#SINE_Alu","H4K20me1",9082,9462057,57080,"SINE_Alu","SINE","SINE"
"291","AluY#SINE_Alu","H3K27ac",6412,32494863,164419,"SINE_Alu","SINE","SINE"
"292","AluY#SINE_Alu","H3K27me3",28753,32494863,164419,"SINE_Alu","SINE","SINE"
"293","AluY#SINE_Alu","H3K36me3",28571,32494863,164419,"SINE_Alu","SINE","SINE"
"294","AluY#SINE_Alu","H3K4me1",14408,32494863,164419,"SINE_Alu","SINE","SINE"
"295","AluY#SINE_Alu","H3K4me2",8548,32494863,164419,"SINE_Alu","SINE","SINE"
"296","AluY#SINE_Alu","H3K4me3",16076,32494863,164419,"SINE_Alu","SINE","SINE"
"297","AluY#SINE_Alu","H3K79me2",14308,32494863,164419,"SINE_Alu","SINE","SINE"
"298","AluY#SINE_Alu","H3K9ac",4865,32494863,164419,"SINE_Alu","SINE","SINE"
"299","AluY#SINE_Alu","H3K9me3",17266,32494863,164419,"SINE_Alu","SINE","SINE"
"300","AluY#SINE_Alu","H4K20me1",25212,32494863,164419,"SINE_Alu","SINE","SINE"
"301","AluYa5#SINE_Alu","H3K27ac",188,1149324,5010,"SINE_Alu","SINE","SINE"
"302","AluYa5#SINE_Alu","H3K27me3",1016,1149324,5010,"SINE_Alu","SINE","SINE"
"303","AluYa5#SINE_Alu","H3K36me3",789,1149324,5010,"SINE_Alu","SINE","SINE"
"304","AluYa5#SINE_Alu","H3K4me1",387,1149324,5010,"SINE_Alu","SINE","SINE"
"305","AluYa5#SINE_Alu","H3K4me2",243,1149324,5010,"SINE_Alu","SINE","SINE"
"306","AluYa5#SINE_Alu","H3K4me3",470,1149324,5010,"SINE_Alu","SINE","SINE"
"307","AluYa5#SINE_Alu","H3K79me2",395,1149324,5010,"SINE_Alu","SINE","SINE"
"308","AluYa5#SINE_Alu","H3K9ac",132,1149324,5010,"SINE_Alu","SINE","SINE"
"309","AluYa5#SINE_Alu","H3K9me3",643,1149324,5010,"SINE_Alu","SINE","SINE"
"310","AluYa5#SINE_Alu","H4K20me1",747,1149324,5010,"SINE_Alu","SINE","SINE"
"311","AluYa8#SINE_Alu","H3K27ac",80,422108,2264,"SINE_Alu","SINE","SINE"
"312","AluYa8#SINE_Alu","H3K27me3",415,422108,2264,"SINE_Alu","SINE","SINE"
"313","AluYa8#SINE_Alu","H3K36me3",398,422108,2264,"SINE_Alu","SINE","SINE"
"314","AluYa8#SINE_Alu","H3K4me1",218,422108,2264,"SINE_Alu","SINE","SINE"
"315","AluYa8#SINE_Alu","H3K4me2",119,422108,2264,"SINE_Alu","SINE","SINE"
"316","AluYa8#SINE_Alu","H3K4me3",211,422108,2264,"SINE_Alu","SINE","SINE"
"317","AluYa8#SINE_Alu","H3K79me2",188,422108,2264,"SINE_Alu","SINE","SINE"
"318","AluYa8#SINE_Alu","H3K9ac",63,422108,2264,"SINE_Alu","SINE","SINE"
"319","AluYa8#SINE_Alu","H3K9me3",239,422108,2264,"SINE_Alu","SINE","SINE"
"320","AluYa8#SINE_Alu","H4K20me1",333,422108,2264,"SINE_Alu","SINE","SINE"
"321","AluYb8#SINE_Alu","H3K27ac",180,1135627,5404,"SINE_Alu","SINE","SINE"
"322","AluYb8#SINE_Alu","H3K27me3",1068,1135627,5404,"SINE_Alu","SINE","SINE"
"323","AluYb8#SINE_Alu","H3K36me3",884,1135627,5404,"SINE_Alu","SINE","SINE"
"324","AluYb8#SINE_Alu","H3K4me1",449,1135627,5404,"SINE_Alu","SINE","SINE"
"325","AluYb8#SINE_Alu","H3K4me2",263,1135627,5404,"SINE_Alu","SINE","SINE"
"326","AluYb8#SINE_Alu","H3K4me3",542,1135627,5404,"SINE_Alu","SINE","SINE"
"327","AluYb8#SINE_Alu","H3K79me2",436,1135627,5404,"SINE_Alu","SINE","SINE"
"328","AluYb8#SINE_Alu","H3K9ac",153,1135627,5404,"SINE_Alu","SINE","SINE"
"329","AluYb8#SINE_Alu","H3K9me3",627,1135627,5404,"SINE_Alu","SINE","SINE"
"330","AluYb8#SINE_Alu","H4K20me1",802,1135627,5404,"SINE_Alu","SINE","SINE"
"331","AluYb9#SINE_Alu","H3K27ac",10,82143,353,"SINE_Alu","SINE","SINE"
"332","AluYb9#SINE_Alu","H3K27me3",67,82143,353,"SINE_Alu","SINE","SINE"
"333","AluYb9#SINE_Alu","H3K36me3",56,82143,353,"SINE_Alu","SINE","SINE"
"334","AluYb9#SINE_Alu","H3K4me1",35,82143,353,"SINE_Alu","SINE","SINE"
"335","AluYb9#SINE_Alu","H3K4me2",16,82143,353,"SINE_Alu","SINE","SINE"
"336","AluYb9#SINE_Alu","H3K4me3",39,82143,353,"SINE_Alu","SINE","SINE"
"337","AluYb9#SINE_Alu","H3K79me2",17,82143,353,"SINE_Alu","SINE","SINE"
"338","AluYb9#SINE_Alu","H3K9ac",14,82143,353,"SINE_Alu","SINE","SINE"
"339","AluYb9#SINE_Alu","H3K9me3",48,82143,353,"SINE_Alu","SINE","SINE"
"340","AluYb9#SINE_Alu","H4K20me1",51,82143,353,"SINE_Alu","SINE","SINE"
"341","AluYc#SINE_Alu","H3K27ac",160,811380,4238,"SINE_Alu","SINE","SINE"
"342","AluYc#SINE_Alu","H3K27me3",783,811380,4238,"SINE_Alu","SINE","SINE"
"343","AluYc#SINE_Alu","H3K36me3",703,811380,4238,"SINE_Alu","SINE","SINE"
"344","AluYc#SINE_Alu","H3K4me1",367,811380,4238,"SINE_Alu","SINE","SINE"
"345","AluYc#SINE_Alu","H3K4me2",210,811380,4238,"SINE_Alu","SINE","SINE"
"346","AluYc#SINE_Alu","H3K4me3",434,811380,4238,"SINE_Alu","SINE","SINE"
"347","AluYc#SINE_Alu","H3K79me2",358,811380,4238,"SINE_Alu","SINE","SINE"
"348","AluYc#SINE_Alu","H3K9ac",127,811380,4238,"SINE_Alu","SINE","SINE"
"349","AluYc#SINE_Alu","H3K9me3",458,811380,4238,"SINE_Alu","SINE","SINE"
"350","AluYc#SINE_Alu","H4K20me1",638,811380,4238,"SINE_Alu","SINE","SINE"
"351","AluYc3#SINE_Alu","H3K27ac",43,221633,1280,"SINE_Alu","SINE","SINE"
"352","AluYc3#SINE_Alu","H3K27me3",220,221633,1280,"SINE_Alu","SINE","SINE"
"353","AluYc3#SINE_Alu","H3K36me3",220,221633,1280,"SINE_Alu","SINE","SINE"
"354","AluYc3#SINE_Alu","H3K4me1",117,221633,1280,"SINE_Alu","SINE","SINE"
"355","AluYc3#SINE_Alu","H3K4me2",65,221633,1280,"SINE_Alu","SINE","SINE"
"356","AluYc3#SINE_Alu","H3K4me3",126,221633,1280,"SINE_Alu","SINE","SINE"
"357","AluYc3#SINE_Alu","H3K79me2",115,221633,1280,"SINE_Alu","SINE","SINE"
"358","AluYc3#SINE_Alu","H3K9ac",41,221633,1280,"SINE_Alu","SINE","SINE"
"359","AluYc3#SINE_Alu","H3K9me3",126,221633,1280,"SINE_Alu","SINE","SINE"
"360","AluYc3#SINE_Alu","H4K20me1",207,221633,1280,"SINE_Alu","SINE","SINE"
"361","AluYd8#SINE_Alu","H3K27ac",14,81703,393,"SINE_Alu","SINE","SINE"
"362","AluYd8#SINE_Alu","H3K27me3",73,81703,393,"SINE_Alu","SINE","SINE"
"363","AluYd8#SINE_Alu","H3K36me3",69,81703,393,"SINE_Alu","SINE","SINE"
"364","AluYd8#SINE_Alu","H3K4me1",35,81703,393,"SINE_Alu","SINE","SINE"
"365","AluYd8#SINE_Alu","H3K4me2",22,81703,393,"SINE_Alu","SINE","SINE"
"366","AluYd8#SINE_Alu","H3K4me3",38,81703,393,"SINE_Alu","SINE","SINE"
"367","AluYd8#SINE_Alu","H3K79me2",27,81703,393,"SINE_Alu","SINE","SINE"
"368","AluYd8#SINE_Alu","H3K9ac",9,81703,393,"SINE_Alu","SINE","SINE"
"369","AluYd8#SINE_Alu","H3K9me3",48,81703,393,"SINE_Alu","SINE","SINE"
"370","AluYd8#SINE_Alu","H4K20me1",58,81703,393,"SINE_Alu","SINE","SINE"
"371","AluYe5#SINE_Alu","H3K27ac",492,1766057,10753,"SINE_Alu","SINE","SINE"
"372","AluYe5#SINE_Alu","H3K27me3",1551,1766057,10753,"SINE_Alu","SINE","SINE"
"373","AluYe5#SINE_Alu","H3K36me3",1942,1766057,10753,"SINE_Alu","SINE","SINE"
"374","AluYe5#SINE_Alu","H3K4me1",995,1766057,10753,"SINE_Alu","SINE","SINE"
"375","AluYe5#SINE_Alu","H3K4me2",633,1766057,10753,"SINE_Alu","SINE","SINE"
"376","AluYe5#SINE_Alu","H3K4me3",1177,1766057,10753,"SINE_Alu","SINE","SINE"
"377","AluYe5#SINE_Alu","H3K79me2",1028,1766057,10753,"SINE_Alu","SINE","SINE"
"378","AluYe5#SINE_Alu","H3K9ac",383,1766057,10753,"SINE_Alu","SINE","SINE"
"379","AluYe5#SINE_Alu","H3K9me3",915,1766057,10753,"SINE_Alu","SINE","SINE"
"380","AluYe5#SINE_Alu","H4K20me1",1637,1766057,10753,"SINE_Alu","SINE","SINE"
"381","AluYe6#SINE_Alu","H3K27ac",30,103376,632,"SINE_Alu","SINE","SINE"
"382","AluYe6#SINE_Alu","H3K27me3",92,103376,632,"SINE_Alu","SINE","SINE"
"383","AluYe6#SINE_Alu","H3K36me3",104,103376,632,"SINE_Alu","SINE","SINE"
"384","AluYe6#SINE_Alu","H3K4me1",56,103376,632,"SINE_Alu","SINE","SINE"
"385","AluYe6#SINE_Alu","H3K4me2",38,103376,632,"SINE_Alu","SINE","SINE"
"386","AluYe6#SINE_Alu","H3K4me3",77,103376,632,"SINE_Alu","SINE","SINE"
"387","AluYe6#SINE_Alu","H3K79me2",50,103376,632,"SINE_Alu","SINE","SINE"
"388","AluYe6#SINE_Alu","H3K9ac",17,103376,632,"SINE_Alu","SINE","SINE"
"389","AluYe6#SINE_Alu","H3K9me3",59,103376,632,"SINE_Alu","SINE","SINE"
"390","AluYe6#SINE_Alu","H4K20me1",109,103376,632,"SINE_Alu","SINE","SINE"
"391","AluYf1#SINE_Alu","H3K27ac",86,408467,2132,"SINE_Alu","SINE","SINE"
"392","AluYf1#SINE_Alu","H3K27me3",380,408467,2132,"SINE_Alu","SINE","SINE"
"393","AluYf1#SINE_Alu","H3K36me3",346,408467,2132,"SINE_Alu","SINE","SINE"
"394","AluYf1#SINE_Alu","H3K4me1",190,408467,2132,"SINE_Alu","SINE","SINE"
"395","AluYf1#SINE_Alu","H3K4me2",116,408467,2132,"SINE_Alu","SINE","SINE"
"396","AluYf1#SINE_Alu","H3K4me3",233,408467,2132,"SINE_Alu","SINE","SINE"
"397","AluYf1#SINE_Alu","H3K79me2",181,408467,2132,"SINE_Alu","SINE","SINE"
"398","AluYf1#SINE_Alu","H3K9ac",66,408467,2132,"SINE_Alu","SINE","SINE"
"399","AluYf1#SINE_Alu","H3K9me3",221,408467,2132,"SINE_Alu","SINE","SINE"
"400","AluYf1#SINE_Alu","H4K20me1",313,408467,2132,"SINE_Alu","SINE","SINE"
"401","AluYg6#SINE_Alu","H3K27ac",117,546934,2805,"SINE_Alu","SINE","SINE"
"402","AluYg6#SINE_Alu","H3K27me3",510,546934,2805,"SINE_Alu","SINE","SINE"
"403","AluYg6#SINE_Alu","H3K36me3",477,546934,2805,"SINE_Alu","SINE","SINE"
"404","AluYg6#SINE_Alu","H3K4me1",248,546934,2805,"SINE_Alu","SINE","SINE"
"405","AluYg6#SINE_Alu","H3K4me2",144,546934,2805,"SINE_Alu","SINE","SINE"
"406","AluYg6#SINE_Alu","H3K4me3",300,546934,2805,"SINE_Alu","SINE","SINE"
"407","AluYg6#SINE_Alu","H3K79me2",224,546934,2805,"SINE_Alu","SINE","SINE"
"408","AluYg6#SINE_Alu","H3K9ac",88,546934,2805,"SINE_Alu","SINE","SINE"
"409","AluYg6#SINE_Alu","H3K9me3",312,546934,2805,"SINE_Alu","SINE","SINE"
"410","AluYg6#SINE_Alu","H4K20me1",385,546934,2805,"SINE_Alu","SINE","SINE"
"411","AluYh3#SINE_Alu","H3K27ac",120,554285,2925,"SINE_Alu","SINE","SINE"
"412","AluYh3#SINE_Alu","H3K27me3",494,554285,2925,"SINE_Alu","SINE","SINE"
"413","AluYh3#SINE_Alu","H3K36me3",506,554285,2925,"SINE_Alu","SINE","SINE"
"414","AluYh3#SINE_Alu","H3K4me1",289,554285,2925,"SINE_Alu","SINE","SINE"
"415","AluYh3#SINE_Alu","H3K4me2",169,554285,2925,"SINE_Alu","SINE","SINE"
"416","AluYh3#SINE_Alu","H3K4me3",296,554285,2925,"SINE_Alu","SINE","SINE"
"417","AluYh3#SINE_Alu","H3K79me2",253,554285,2925,"SINE_Alu","SINE","SINE"
"418","AluYh3#SINE_Alu","H3K9ac",102,554285,2925,"SINE_Alu","SINE","SINE"
"419","AluYh3#SINE_Alu","H3K9me3",299,554285,2925,"SINE_Alu","SINE","SINE"
"420","AluYh3#SINE_Alu","H4K20me1",397,554285,2925,"SINE_Alu","SINE","SINE"
"421","AluYh7#SINE_Alu","H3K27ac",53,240575,1228,"SINE_Alu","SINE","SINE"
"422","AluYh7#SINE_Alu","H3K27me3",208,240575,1228,"SINE_Alu","SINE","SINE"
"423","AluYh7#SINE_Alu","H3K36me3",203,240575,1228,"SINE_Alu","SINE","SINE"
"424","AluYh7#SINE_Alu","H3K4me1",107,240575,1228,"SINE_Alu","SINE","SINE"
"425","AluYh7#SINE_Alu","H3K4me2",54,240575,1228,"SINE_Alu","SINE","SINE"
"426","AluYh7#SINE_Alu","H3K4me3",128,240575,1228,"SINE_Alu","SINE","SINE"
"427","AluYh7#SINE_Alu","H3K79me2",109,240575,1228,"SINE_Alu","SINE","SINE"
"428","AluYh7#SINE_Alu","H3K9ac",38,240575,1228,"SINE_Alu","SINE","SINE"
"429","AluYh7#SINE_Alu","H3K9me3",140,240575,1228,"SINE_Alu","SINE","SINE"
"430","AluYh7#SINE_Alu","H4K20me1",188,240575,1228,"SINE_Alu","SINE","SINE"
"431","AluYh9#SINE_Alu","H3K27ac",73,213428,1293,"SINE_Alu","SINE","SINE"
"432","AluYh9#SINE_Alu","H3K27me3",191,213428,1293,"SINE_Alu","SINE","SINE"
"433","AluYh9#SINE_Alu","H3K36me3",191,213428,1293,"SINE_Alu","SINE","SINE"
"434","AluYh9#SINE_Alu","H3K4me1",145,213428,1293,"SINE_Alu","SINE","SINE"
"435","AluYh9#SINE_Alu","H3K4me2",91,213428,1293,"SINE_Alu","SINE","SINE"
"436","AluYh9#SINE_Alu","H3K4me3",147,213428,1293,"SINE_Alu","SINE","SINE"
"437","AluYh9#SINE_Alu","H3K79me2",114,213428,1293,"SINE_Alu","SINE","SINE"
"438","AluYh9#SINE_Alu","H3K9ac",51,213428,1293,"SINE_Alu","SINE","SINE"
"439","AluYh9#SINE_Alu","H3K9me3",121,213428,1293,"SINE_Alu","SINE","SINE"
"440","AluYh9#SINE_Alu","H4K20me1",169,213428,1293,"SINE_Alu","SINE","SINE"
"441","AluYi6#SINE_Alu","H3K27ac",58,213581,1201,"SINE_Alu","SINE","SINE"
"442","AluYi6#SINE_Alu","H3K27me3",187,213581,1201,"SINE_Alu","SINE","SINE"
"443","AluYi6#SINE_Alu","H3K36me3",191,213581,1201,"SINE_Alu","SINE","SINE"
"444","AluYi6#SINE_Alu","H3K4me1",120,213581,1201,"SINE_Alu","SINE","SINE"
"445","AluYi6#SINE_Alu","H3K4me2",65,213581,1201,"SINE_Alu","SINE","SINE"
"446","AluYi6#SINE_Alu","H3K4me3",127,213581,1201,"SINE_Alu","SINE","SINE"
"447","AluYi6#SINE_Alu","H3K79me2",118,213581,1201,"SINE_Alu","SINE","SINE"
"448","AluYi6#SINE_Alu","H3K9ac",34,213581,1201,"SINE_Alu","SINE","SINE"
"449","AluYi6#SINE_Alu","H3K9me3",121,213581,1201,"SINE_Alu","SINE","SINE"
"450","AluYi6#SINE_Alu","H4K20me1",180,213581,1201,"SINE_Alu","SINE","SINE"
"451","AluYi6_4d#SINE_Alu","H3K27ac",18,56076,322,"SINE_Alu","SINE","SINE"
"452","AluYi6_4d#SINE_Alu","H3K27me3",56,56076,322,"SINE_Alu","SINE","SINE"
"453","AluYi6_4d#SINE_Alu","H3K36me3",55,56076,322,"SINE_Alu","SINE","SINE"
"454","AluYi6_4d#SINE_Alu","H3K4me1",30,56076,322,"SINE_Alu","SINE","SINE"
"455","AluYi6_4d#SINE_Alu","H3K4me2",17,56076,322,"SINE_Alu","SINE","SINE"
"456","AluYi6_4d#SINE_Alu","H3K4me3",38,56076,322,"SINE_Alu","SINE","SINE"
"457","AluYi6_4d#SINE_Alu","H3K79me2",25,56076,322,"SINE_Alu","SINE","SINE"
"458","AluYi6_4d#SINE_Alu","H3K9ac",8,56076,322,"SINE_Alu","SINE","SINE"
"459","AluYi6_4d#SINE_Alu","H3K9me3",30,56076,322,"SINE_Alu","SINE","SINE"
"460","AluYi6_4d#SINE_Alu","H4K20me1",45,56076,322,"SINE_Alu","SINE","SINE"
"461","AluYj4#SINE_Alu","H3K27ac",70,351022,1789,"SINE_Alu","SINE","SINE"
"462","AluYj4#SINE_Alu","H3K27me3",323,351022,1789,"SINE_Alu","SINE","SINE"
"463","AluYj4#SINE_Alu","H3K36me3",297,351022,1789,"SINE_Alu","SINE","SINE"
"464","AluYj4#SINE_Alu","H3K4me1",161,351022,1789,"SINE_Alu","SINE","SINE"
"465","AluYj4#SINE_Alu","H3K4me2",98,351022,1789,"SINE_Alu","SINE","SINE"
"466","AluYj4#SINE_Alu","H3K4me3",179,351022,1789,"SINE_Alu","SINE","SINE"
"467","AluYj4#SINE_Alu","H3K79me2",148,351022,1789,"SINE_Alu","SINE","SINE"
"468","AluYj4#SINE_Alu","H3K9ac",57,351022,1789,"SINE_Alu","SINE","SINE"
"469","AluYj4#SINE_Alu","H3K9me3",187,351022,1789,"SINE_Alu","SINE","SINE"
"470","AluYj4#SINE_Alu","H4K20me1",269,351022,1789,"SINE_Alu","SINE","SINE"
"471","AluYk11#SINE_Alu","H3K27ac",15,103508,502,"SINE_Alu","SINE","SINE"
"472","AluYk11#SINE_Alu","H3K27me3",95,103508,502,"SINE_Alu","SINE","SINE"
"473","AluYk11#SINE_Alu","H3K36me3",100,103508,502,"SINE_Alu","SINE","SINE"
"474","AluYk11#SINE_Alu","H3K4me1",47,103508,502,"SINE_Alu","SINE","SINE"
"475","AluYk11#SINE_Alu","H3K4me2",21,103508,502,"SINE_Alu","SINE","SINE"
"476","AluYk11#SINE_Alu","H3K4me3",46,103508,502,"SINE_Alu","SINE","SINE"
"477","AluYk11#SINE_Alu","H3K79me2",40,103508,502,"SINE_Alu","SINE","SINE"
"478","AluYk11#SINE_Alu","H3K9ac",16,103508,502,"SINE_Alu","SINE","SINE"
"479","AluYk11#SINE_Alu","H3K9me3",47,103508,502,"SINE_Alu","SINE","SINE"
"480","AluYk11#SINE_Alu","H4K20me1",75,103508,502,"SINE_Alu","SINE","SINE"
"481","AluYk12#SINE_Alu","H3K27ac",37,197930,1038,"SINE_Alu","SINE","SINE"
"482","AluYk12#SINE_Alu","H3K27me3",166,197930,1038,"SINE_Alu","SINE","SINE"
"483","AluYk12#SINE_Alu","H3K36me3",189,197930,1038,"SINE_Alu","SINE","SINE"
"484","AluYk12#SINE_Alu","H3K4me1",101,197930,1038,"SINE_Alu","SINE","SINE"
"485","AluYk12#SINE_Alu","H3K4me2",52,197930,1038,"SINE_Alu","SINE","SINE"
"486","AluYk12#SINE_Alu","H3K4me3",112,197930,1038,"SINE_Alu","SINE","SINE"
"487","AluYk12#SINE_Alu","H3K79me2",90,197930,1038,"SINE_Alu","SINE","SINE"
"488","AluYk12#SINE_Alu","H3K9ac",26,197930,1038,"SINE_Alu","SINE","SINE"
"489","AluYk12#SINE_Alu","H3K9me3",99,197930,1038,"SINE_Alu","SINE","SINE"
"490","AluYk12#SINE_Alu","H4K20me1",166,197930,1038,"SINE_Alu","SINE","SINE"
"491","AluYk2#SINE_Alu","H3K27ac",633,3081713,15697,"SINE_Alu","SINE","SINE"
"492","AluYk2#SINE_Alu","H3K27me3",2751,3081713,15697,"SINE_Alu","SINE","SINE"
"493","AluYk2#SINE_Alu","H3K36me3",2632,3081713,15697,"SINE_Alu","SINE","SINE"
"494","AluYk2#SINE_Alu","H3K4me1",1369,3081713,15697,"SINE_Alu","SINE","SINE"
"495","AluYk2#SINE_Alu","H3K4me2",812,3081713,15697,"SINE_Alu","SINE","SINE"
"496","AluYk2#SINE_Alu","H3K4me3",1616,3081713,15697,"SINE_Alu","SINE","SINE"
"497","AluYk2#SINE_Alu","H3K79me2",1313,3081713,15697,"SINE_Alu","SINE","SINE"
"498","AluYk2#SINE_Alu","H3K9ac",521,3081713,15697,"SINE_Alu","SINE","SINE"
"499","AluYk2#SINE_Alu","H3K9me3",1717,3081713,15697,"SINE_Alu","SINE","SINE"
"500","AluYk2#SINE_Alu","H4K20me1",2333,3081713,15697,"SINE_Alu","SINE","SINE"
"501","AluYk3#SINE_Alu","H3K27ac",409,2153225,10668,"SINE_Alu","SINE","SINE"
"502","AluYk3#SINE_Alu","H3K27me3",1952,2153225,10668,"SINE_Alu","SINE","SINE"
"503","AluYk3#SINE_Alu","H3K36me3",1773,2153225,10668,"SINE_Alu","SINE","SINE"
"504","AluYk3#SINE_Alu","H3K4me1",981,2153225,10668,"SINE_Alu","SINE","SINE"
"505","AluYk3#SINE_Alu","H3K4me2",564,2153225,10668,"SINE_Alu","SINE","SINE"
"506","AluYk3#SINE_Alu","H3K4me3",1013,2153225,10668,"SINE_Alu","SINE","SINE"
"507","AluYk3#SINE_Alu","H3K79me2",889,2153225,10668,"SINE_Alu","SINE","SINE"
"508","AluYk3#SINE_Alu","H3K9ac",275,2153225,10668,"SINE_Alu","SINE","SINE"
"509","AluYk3#SINE_Alu","H3K9me3",1171,2153225,10668,"SINE_Alu","SINE","SINE"
"510","AluYk3#SINE_Alu","H4K20me1",1641,2153225,10668,"SINE_Alu","SINE","SINE"
"511","AluYk4#SINE_Alu","H3K27ac",110,524447,2608,"SINE_Alu","SINE","SINE"
"512","AluYk4#SINE_Alu","H3K27me3",494,524447,2608,"SINE_Alu","SINE","SINE"
"513","AluYk4#SINE_Alu","H3K36me3",420,524447,2608,"SINE_Alu","SINE","SINE"
"514","AluYk4#SINE_Alu","H3K4me1",221,524447,2608,"SINE_Alu","SINE","SINE"
"515","AluYk4#SINE_Alu","H3K4me2",138,524447,2608,"SINE_Alu","SINE","SINE"
"516","AluYk4#SINE_Alu","H3K4me3",247,524447,2608,"SINE_Alu","SINE","SINE"
"517","AluYk4#SINE_Alu","H3K79me2",215,524447,2608,"SINE_Alu","SINE","SINE"
"518","AluYk4#SINE_Alu","H3K9ac",82,524447,2608,"SINE_Alu","SINE","SINE"
"519","AluYk4#SINE_Alu","H3K9me3",280,524447,2608,"SINE_Alu","SINE","SINE"
"520","AluYk4#SINE_Alu","H4K20me1",401,524447,2608,"SINE_Alu","SINE","SINE"
"521","AluYm1#SINE_Alu","H3K27ac",178,898655,4317,"SINE_Alu","SINE","SINE"
"522","AluYm1#SINE_Alu","H3K27me3",778,898655,4317,"SINE_Alu","SINE","SINE"
"523","AluYm1#SINE_Alu","H3K36me3",735,898655,4317,"SINE_Alu","SINE","SINE"
"524","AluYm1#SINE_Alu","H3K4me1",379,898655,4317,"SINE_Alu","SINE","SINE"
"525","AluYm1#SINE_Alu","H3K4me2",217,898655,4317,"SINE_Alu","SINE","SINE"
"526","AluYm1#SINE_Alu","H3K4me3",426,898655,4317,"SINE_Alu","SINE","SINE"
"527","AluYm1#SINE_Alu","H3K79me2",360,898655,4317,"SINE_Alu","SINE","SINE"
"528","AluYm1#SINE_Alu","H3K9ac",128,898655,4317,"SINE_Alu","SINE","SINE"
"529","AluYm1#SINE_Alu","H3K9me3",466,898655,4317,"SINE_Alu","SINE","SINE"
"530","AluYm1#SINE_Alu","H4K20me1",650,898655,4317,"SINE_Alu","SINE","SINE"
"531","AmnHarb1#DNA_PIF-Harbinger","H3K27ac",4,196248,181,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"532","AmnHarb1#DNA_PIF-Harbinger","H3K27me3",59,196248,181,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"533","AmnHarb1#DNA_PIF-Harbinger","H3K36me3",10,196248,181,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"534","AmnHarb1#DNA_PIF-Harbinger","H3K4me1",20,196248,181,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"535","AmnHarb1#DNA_PIF-Harbinger","H3K4me2",12,196248,181,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"536","AmnHarb1#DNA_PIF-Harbinger","H3K4me3",17,196248,181,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"537","AmnHarb1#DNA_PIF-Harbinger","H3K79me2",5,196248,181,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"538","AmnHarb1#DNA_PIF-Harbinger","H3K9ac",4,196248,181,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"539","AmnHarb1#DNA_PIF-Harbinger","H3K9me3",26,196248,181,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"540","AmnHarb1#DNA_PIF-Harbinger","H4K20me1",24,196248,181,"DNA_PIF-Harbinger","DNA","Transposable
Elements"
"541","AmnL2-1#LINE_L2","H3K27ac",156,3041915,2933,"LINE_L2","LINE","LINE"
"542","AmnL2-1#LINE_L2","H3K27me3",588,3041915,2933,"LINE_L2","LINE","LINE"
"543","AmnL2-1#LINE_L2","H3K36me3",257,3041915,2933,"LINE_L2","LINE","LINE"
"544","AmnL2-1#LINE_L2","H3K4me1",353,3041915,2933,"LINE_L2","LINE","LINE"
"545","AmnL2-1#LINE_L2","H3K4me2",229,3041915,2933,"LINE_L2","LINE","LINE"
"546","AmnL2-1#LINE_L2","H3K4me3",405,3041915,2933,"LINE_L2","LINE","LINE"
"547","AmnL2-1#LINE_L2","H3K79me2",156,3041915,2933,"LINE_L2","LINE","LINE"
"548","AmnL2-1#LINE_L2","H3K9ac",116,3041915,2933,"LINE_L2","LINE","LINE"
"549","AmnL2-1#LINE_L2","H3K9me3",279,3041915,2933,"LINE_L2","LINE","LINE"
