"","ind","set","c","bp","coverage"
"5851",128,"H3K36me3-human_GM12878_ENCFF001SUJ",966579437,580278190,1.66571732947606
"5852",128,"H3K36me3-human_GM12878_ENCFF001WYF",300725310,96031201,3.13153753018251
"5853",128,"H3K36me3-human_GM12878_ENCFF001WYH",301584988,94013533,3.20788910251889
"5854",128,"H3K36me3-human_lung_ENCFF457NNG",124293289,59362744,2.09379285095042
"5855",128,"H3K4me1-human_GM12878_ENCFF001SUE",639070119,368077180,1.73623944575972
"5856",128,"H3K4me1-human_lung_ENCFF209XDL",256653870,128997637,1.98960132889876
"5857",128,"H3K4me2-human_GM12878_ENCFF001SUL",343796378,213945450,1.6069347490213
"5858",128,"H3K4me2-human_lung_ENCFF270NMV",218049757,112466077,1.93880468507851
"5859",128,"H3K4me3-human_GM12878_ENCFF001SUF",412698760,245538981,1.68078713334727
"5860",128,"H3K4me3-human_GM12878_ENCFF001SUM",302028283,185179234,1.63100514283367
"5861",128,"H3K4me3-human_lung_ENCFF347EMU",95429949,50370689,1.89455317952867
"5862",128,"H3K4me3-human_lung_ENCFF361TGO",79603990,41775242,1.90553031386389
"5863",128,"H3K79me2-human_GM12878_ENCFF001SUN",478524522,288163197,1.66060248838786
"5864",128,"H3K79me2-human_lung_ENCFF292NSP",205916712,107574476,1.9141781550486
"5865",128,"H3K9ac-human_GM12878_ENCFF001SUO",209939052,133249659,1.57553162668882
"5866",128,"H3K9ac-human_lung_ENCFF555OKO",100026031,51487077,1.94274052496707
"5867",128,"H3K9me2-human_lung_ENCFF447MUW",19225655,7775978,2.47244205166218
"5868",128,"H3K9me3-human_GM12878_ENCFF001SUP",979748218,539366538,1.81647942349735
"5869",128,"H3K9me3-human_lung_ENCFF813YSM",66675410,30399782,2.19328579395734
"5870",128,"H4K20me1-human_GM12878_ENCFF001SUQ",1350705859,722115670,1.87048407217088
"5871",128,"H4K20me1-human_lung_ENCFF272PZA",95662328,45394239,2.10736714850534
"5872",128,"10_Rep1_iHMM_GM12878",54559370,23265451,2.34508112479745
"5873",128,"11_Rep2_iHMM_GM12878",800728005,357828059,2.23774515402103
"5874",128,"12_Het1_iHMM_GM12878",140325171,60241709,2.32936902570277
"5875",128,"13_Het2_iHMM_GM12878",391787107,185278244,2.11458776023374
"5876",128,"14_Low1_iHMM_GM12878",745197004,354762932,2.10054923100027
"5877",128,"15_Low2_iHMM_GM12878",1120104225,570455209,1.96352703477549
"5878",128,"16_Low3_iHMM_GM12878",88558493,48345445,1.8317856625376
"5879",128,"17_Unmap_iHMM_GM12878",836829594,727072978,1.15095680807986
"5880",128,"1_Pro_iHMM_GM12878",76873607,46202532,1.66383970038698
"5881",128,"2_Enh1_iHMM_GM12878",152683532,69442161,2.19871515807234
"5882",128,"3_Enh2_iHMM_GM12878",211696411,94941407,2.22975851832489
"5883",128,"4_Egn1_iHMM_GM12878",116688726,55600976,2.09868125336505
"5884",128,"5_Egn2_iHMM_GM12878",83175034,40028756,2.07788206058664
"5885",128,"6_Egn3_iHMM_GM12878",412838709,180155677,2.29156647114706
"5886",128,"7_Egn4_iHMM_GM12878",208478044,97075950,2.14757665518597
"5887",128,"8_Egn5_iHMM_GM12878",67050278,30156712,2.22339484490219
"5888",128,"9_Egn6_iHMM_GM12878",305382968,150264385,2.0323043813742
"5889",129,"All_reads",5259525323,3e+09,1.75317510766667
"5890",129,"H2AFZ-human_GM12878_ENCFF001SUD",518379766,288036491,1.79970171210008
"5891",129,"H2AFZ-human_lung_ENCFF888SIA",116203591,48896494,2.3765219444977
"5892",129,"H3F3A-human_lung_ENCFF926ZHI",222785833,103936536,2.14347948829082
"5893",129,"H3K27ac-human_GM12878_ENCFF001SUG",270443419,166141897,1.6277857896374
"5894",129,"H3K27ac-human_lung_ENCFF371BKL",181750274,89536868,2.0298931385449
"5895",129,"H3K27me3-human_GM12878_ENCFF001SUI",2044602179,1022773586,1.99907604868474
"5896",129,"H3K27me3-human_lung_ENCFF468ZHH",306185411,146540119,2.08943061524332
"5897",129,"H3K36me3-human_GM12878_ENCFF001SUJ",1001445343,580278190,1.72580214155559
"5898",129,"H3K36me3-human_GM12878_ENCFF001WYF",292973806,96031201,3.05081893123465
"5899",129,"H3K36me3-human_GM12878_ENCFF001WYH",293427370,94013533,3.12111842451448
"5900",129,"H3K36me3-human_lung_ENCFF457NNG",127896537,59362744,2.15449166231265
"5901",129,"H3K4me1-human_GM12878_ENCFF001SUE",657247330,368077180,1.7856236835981
"5902",129,"H3K4me1-human_lung_ENCFF209XDL",266357319,128997637,2.06482324168465
"5903",129,"H3K4me2-human_GM12878_ENCFF001SUL",347678128,213945450,1.62507839264635
"5904",129,"H3K4me2-human_lung_ENCFF270NMV",225530733,112466077,2.00532230709888
"5905",129,"H3K4me3-human_GM12878_ENCFF001SUF",424607412,245538981,1.72928717986331
"5906",129,"H3K4me3-human_GM12878_ENCFF001SUM",309471241,185179234,1.67119840770051
"5907",129,"H3K4me3-human_lung_ENCFF347EMU",98137632,50370689,1.94830831081147
"5908",129,"H3K4me3-human_lung_ENCFF361TGO",81777964,41775242,1.95757008421399
"5909",129,"H3K79me2-human_GM12878_ENCFF001SUN",493061373,288163197,1.71104907959499
"5910",129,"H3K79me2-human_lung_ENCFF292NSP",212237229,107574476,1.97293295669876
"5911",129,"H3K9ac-human_GM12878_ENCFF001SUO",211497801,133249659,1.5872295853305
"5912",129,"H3K9ac-human_lung_ENCFF555OKO",103041057,51487077,2.00129941344311
"5913",129,"H3K9me2-human_lung_ENCFF447MUW",20939811,7775978,2.69288454777007
"5914",129,"H3K9me3-human_GM12878_ENCFF001SUP",1043959446,539366538,1.93552875910889
"5915",129,"H3K9me3-human_lung_ENCFF813YSM",70185644,30399782,2.3087548456762
"5916",129,"H4K20me1-human_GM12878_ENCFF001SUQ",1398092015,722115670,1.93610535414638
"5917",129,"H4K20me1-human_lung_ENCFF272PZA",96719646,45394239,2.13065904684513
"5918",129,"10_Rep1_iHMM_GM12878",52908543,23265451,2.27412496753233
"5919",129,"11_Rep2_iHMM_GM12878",864475718,357828059,2.41589695457616
"5920",129,"12_Het1_iHMM_GM12878",144219960,60241709,2.39402172338769
"5921",129,"13_Het2_iHMM_GM12878",426907381,185278244,2.30414198549939
"5922",129,"14_Low1_iHMM_GM12878",825192684,354762932,2.32603975660005
"5923",129,"15_Low2_iHMM_GM12878",1266707494,570455209,2.22052051417064
"5924",129,"16_Low3_iHMM_GM12878",100693738,48345445,2.08279679709226
"5925",129,"17_Unmap_iHMM_GM12878",905461607,727072978,1.24535175202179
"5926",129,"1_Pro_iHMM_GM12878",75765949,46202532,1.63986573289966
"5927",129,"2_Enh1_iHMM_GM12878",156475702,69442161,2.25332420170507
"5928",129,"3_Enh2_iHMM_GM12878",221298564,94941407,2.33089619158477
"5929",129,"4_Egn1_iHMM_GM12878",118396289,55600976,2.12939227901323
"5930",129,"5_Egn2_iHMM_GM12878",86708173,40028756,2.16614708186285
"5931",129,"6_Egn3_iHMM_GM12878",417553238,180155677,2.31773566591521
"5932",129,"7_Egn4_iHMM_GM12878",209890938,97075950,2.16213117667146
"5933",129,"8_Egn5_iHMM_GM12878",72487725,30156712,2.40370120588743
"5934",129,"9_Egn6_iHMM_GM12878",320284622,150264385,2.13147394840101
"5935",130,"All_reads",2973798874,3e+09,0.991266291333333
"5936",130,"H2AFZ-human_GM12878_ENCFF001SUD",293810555,288036491,1.02004629337052
"5937",130,"H2AFZ-human_lung_ENCFF888SIA",66597365,48896494,1.36200695698141
"5938",130,"H3F3A-human_lung_ENCFF926ZHI",126492773,103936536,1.21701932610107
"5939",130,"H3K27ac-human_GM12878_ENCFF001SUG",154173192,166141897,0.927960946539572
"5940",130,"H3K27ac-human_lung_ENCFF371BKL",103553051,89536868,1.15654091228655
"5941",130,"H3K27me3-human_GM12878_ENCFF001SUI",1154877323,1022773586,1.12916224940522
"5942",130,"H3K27me3-human_lung_ENCFF468ZHH",173882601,146540119,1.18658700556944
"5943",130,"H3K36me3-human_GM12878_ENCFF001SUJ",570666236,580278190,0.983435610426785
"5944",130,"H3K36me3-human_GM12878_ENCFF001WYF",162802206,96031201,1.69530532061137
"5945",130,"H3K36me3-human_GM12878_ENCFF001WYH",161806366,94013533,1.72109653617634
"5946",130,"H3K36me3-human_lung_ENCFF457NNG",73121848,59362744,1.23178012121542
"5947",130,"H3K4me1-human_GM12878_ENCFF001SUE",371444870,368077180,1.00914941263134
"5948",130,"H3K4me1-human_lung_ENCFF209XDL",151726892,128997637,1.17619900277708
"5949",130,"H3K4me2-human_GM12878_ENCFF001SUL",197555018,213945450,0.923389667786812
"5950",130,"H3K4me2-human_lung_ENCFF270NMV",127812012,112466077,1.13644945577679
"5951",130,"H3K4me3-human_GM12878_ENCFF001SUF",241429456,245538981,0.983263248127596
"5952",130,"H3K4me3-human_GM12878_ENCFF001SUM",175380416,185179234,0.947084682292184
"5953",130,"H3K4me3-human_lung_ENCFF347EMU",55463055,50370689,1.10109780312912
"5954",130,"H3K4me3-human_lung_ENCFF361TGO",46226392,41775242,1.10654995128454
"5955",130,"H3K79me2-human_GM12878_ENCFF001SUN",281535548,288163197,0.977000362749307
"5956",130,"H3K79me2-human_lung_ENCFF292NSP",120620202,107574476,1.12127157375138
"5957",130,"H3K9ac-human_GM12878_ENCFF001SUO",118865627,133249659,0.892052016433303
"5958",130,"H3K9ac-human_lung_ENCFF555OKO",58285621,51487077,1.13204369710092
"5959",130,"H3K9me2-human_lung_ENCFF447MUW",12171890,7775978,1.56531950064674
"5960",130,"H3K9me3-human_GM12878_ENCFF001SUP",592964669,539366538,1.09937236966673
"5961",130,"H3K9me3-human_lung_ENCFF813YSM",40304130,30399782,1.32580325740494
"5962",130,"H4K20me1-human_GM12878_ENCFF001SUQ",778614504,722115670,1.07824069792032
"5963",130,"H4K20me1-human_lung_ENCFF272PZA",54819789,45394239,1.20763758150015
"5964",130,"10_Rep1_iHMM_GM12878",29357387,23265451,1.26184474137209
"5965",130,"11_Rep2_iHMM_GM12878",492129779,357828059,1.37532473103234
"5966",130,"12_Het1_iHMM_GM12878",81307268,60241709,1.3496839540193
"5967",130,"13_Het2_iHMM_GM12878",241167263,185278244,1.30164911860887
"5968",130,"14_Low1_iHMM_GM12878",469053169,354762932,1.32215946676188
"5969",130,"15_Low2_iHMM_GM12878",712364947,570455209,1.24876578522048
"5970",130,"16_Low3_iHMM_GM12878",56626706,48345445,1.17129351069165
"5971",130,"17_Unmap_iHMM_GM12878",502651899,727072978,0.691336240252901
"5972",130,"1_Pro_iHMM_GM12878",43336429,46202532,0.937966538284092
"5973",130,"2_Enh1_iHMM_GM12878",88875633,69442161,1.27985119875518
"5974",130,"3_Enh2_iHMM_GM12878",126050400,94941407,1.32766517774484
"5975",130,"4_Egn1_iHMM_GM12878",68449578,55600976,1.23108590755673
"5976",130,"5_Egn2_iHMM_GM12878",50049939,40028756,1.25034959867351
"5977",130,"6_Egn3_iHMM_GM12878",228544889,180155677,1.26859665377073
"5978",130,"7_Egn4_iHMM_GM12878",120014304,97075950,1.23629286141418
"5979",130,"8_Egn5_iHMM_GM12878",39468450,30156712,1.30877829121424
"5980",130,"9_Egn6_iHMM_GM12878",183895257,150264385,1.22381133094179
"5981",131,"All_reads",4760578691,3e+09,1.58685956366667
"5982",131,"H2AFZ-human_GM12878_ENCFF001SUD",478215538,288036491,1.66026025501054
"5983",131,"H2AFZ-human_lung_ENCFF888SIA",106599666,48896494,2.1801085779279
"5984",131,"H3F3A-human_lung_ENCFF926ZHI",208434701,103936536,2.00540357627466
"5985",131,"H3K27ac-human_GM12878_ENCFF001SUG",254363777,166141897,1.53100320625327
"5986",131,"H3K27ac-human_lung_ENCFF371BKL",168897566,89536868,1.88634659412031
"5987",131,"H3K27me3-human_GM12878_ENCFF001SUI",1874734387,1022773586,1.83299061753439
"5988",131,"H3K27me3-human_lung_ENCFF468ZHH",285439385,146540119,1.94785828582547
"5989",131,"H3K36me3-human_GM12878_ENCFF001SUJ",926998028,580278190,1.5975062374824
"5990",131,"H3K36me3-human_GM12878_ENCFF001WYF",276009927,96031201,2.87416927129757
"5991",131,"H3K36me3-human_GM12878_ENCFF001WYH",275814479,94013533,2.93377421525048
"5992",131,"H3K36me3-human_lung_ENCFF457NNG",119420582,59362744,2.01170926330494
"5993",131,"H3K4me1-human_GM12878_ENCFF001SUE",611201747,368077180,1.66052605325872
"5994",131,"H3K4me1-human_lung_ENCFF209XDL",247450689,128997637,1.91825753366319
"5995",131,"H3K4me2-human_GM12878_ENCFF001SUL",326398486,213945450,1.52561545945473
"5996",131,"H3K4me2-human_lung_ENCFF270NMV",209289440,112466077,1.86091171296034
"5997",131,"H3K4me3-human_GM12878_ENCFF001SUF",395112179,245538981,1.60916273819675
"5998",131,"H3K4me3-human_GM12878_ENCFF001SUM",287901163,185179234,1.55471624318308
"5999",131,"H3K4me3-human_lung_ENCFF347EMU",91140515,50370689,1.80939583732913
"6000",131,"H3K4me3-human_lung_ENCFF361TGO",75821036,41775242,1.81497538661775
"6001",131,"H3K79me2-human_GM12878_ENCFF001SUN",458304258,288163197,1.5904330003668
"6002",131,"H3K79me2-human_lung_ENCFF292NSP",197432925,107574476,1.8353138434065
"6003",131,"H3K9ac-human_GM12878_ENCFF001SUO",198204784,133249659,1.48746935254821
"6004",131,"H3K9ac-human_lung_ENCFF555OKO",95863562,51487077,1.86189559760792
"6005",131,"H3K9me2-human_lung_ENCFF447MUW",18994217,7775978,2.44267885017164
"6006",131,"H3K9me3-human_GM12878_ENCFF001SUP",948309747,539366538,1.75819165667263
"6007",131,"H3K9me3-human_lung_ENCFF813YSM",64323480,30399782,2.1159191207358
"6008",131,"H4K20me1-human_GM12878_ENCFF001SUQ",1289630474,722115670,1.78590567630252
"6009",131,"H4K20me1-human_lung_ENCFF272PZA",90373578,45394239,1.99086007367587
"6010",131,"10_Rep1_iHMM_GM12878",50183605,23265451,2.15700116881465
"6011",131,"11_Rep2_iHMM_GM12878",788837711,357828059,2.20451608296039
"6012",131,"12_Het1_iHMM_GM12878",131324197,60241709,2.17995470546827
"6013",131,"13_Het2_iHMM_GM12878",377248028,185278244,2.03611616699044
"6014",131,"14_Low1_iHMM_GM12878",741048634,354762932,2.0888558729129
"6015",131,"15_Low2_iHMM_GM12878",1108728547,570455209,1.94358563040135
"6016",131,"16_Low3_iHMM_GM12878",88334470,48345445,1.82715186508264
"6017",131,"17_Unmap_iHMM_GM12878",822018715,727072978,1.1305862545754
"6018",131,"1_Pro_iHMM_GM12878",72470116,46202532,1.56853126577565
"6019",131,"2_Enh1_iHMM_GM12878",146300613,69442161,2.10679810209247
"6020",131,"3_Enh2_iHMM_GM12878",204730829,94941407,2.15639135198407
"6021",131,"4_Egn1_iHMM_GM12878",111489048,55600976,2.00516350648233
"6022",131,"5_Egn2_iHMM_GM12878",80630028,40028756,2.01430261784803
"6023",131,"6_Egn3_iHMM_GM12878",387200998,180155677,2.14925782216677
"6024",131,"7_Egn4_iHMM_GM12878",196360331,97075950,2.02274951725942
"6025",131,"8_Egn5_iHMM_GM12878",64389674,30156712,2.13516891364019
"6026",131,"9_Egn6_iHMM_GM12878",295958642,150264385,1.96958608655005
"6027",132,"All_reads",5001395621,3e+09,1.66713187366667
"6028",132,"H2AFZ-human_GM12878_ENCFF001SUD",489604681,288036491,1.69980088043775
"6029",132,"H2AFZ-human_lung_ENCFF888SIA",111969215,48896494,2.28992317935924
"6030",132,"H3F3A-human_lung_ENCFF926ZHI",213109665,103936536,2.05038260078246
"6031",132,"H3K27ac-human_GM12878_ENCFF001SUG",256597664,166141897,1.54444886349167
"6032",132,"H3K27ac-human_lung_ENCFF371BKL",173583529,89536868,1.93868216386573
"6033",132,"H3K27me3-human_GM12878_ENCFF001SUI",1925449670,1022773586,1.88257664878725
"6034",132,"H3K27me3-human_lung_ENCFF468ZHH",292513908,146540119,1.99613532455232
"6035",132,"H3K36me3-human_GM12878_ENCFF001SUJ",962574998,580278190,1.65881643423476
"6036",132,"H3K36me3-human_GM12878_ENCFF001WYF",282752798,96031201,2.94438469013836
"6037",132,"H3K36me3-human_GM12878_ENCFF001WYH",281946590,94013533,2.99900004821646
"6038",132,"H3K36me3-human_lung_ENCFF457NNG",123345621,59362744,2.07782883149741
"6039",132,"H3K4me1-human_GM12878_ENCFF001SUE",621485420,368077180,1.68846495726793
"6040",132,"H3K4me1-human_lung_ENCFF209XDL",254278260,128997637,1.97118541016375
"6041",132,"H3K4me2-human_GM12878_ENCFF001SUL",329152726,213945450,1.53848902138372
"6042",132,"H3K4me2-human_lung_ENCFF270NMV",215182260,112466077,1.91330813468314
"6043",132,"H3K4me3-human_GM12878_ENCFF001SUF",401729457,245538981,1.63611274822388
"6044",132,"H3K4me3-human_GM12878_ENCFF001SUM",291327640,185179234,1.57321981362122
"6045",132,"H3K4me3-human_lung_ENCFF347EMU",93391943,50370689,1.85409302223362
"6046",132,"H3K4me3-human_lung_ENCFF361TGO",77849230,41775242,1.86352553026503
"6047",132,"H3K79me2-human_GM12878_ENCFF001SUN",471618595,288163197,1.63663715529919
"6048",132,"H3K79me2-human_lung_ENCFF292NSP",203275982,107574476,1.8896302316174
"6049",132,"H3K9ac-human_GM12878_ENCFF001SUO",198128456,133249659,1.48689653307105
"6050",132,"H3K9ac-human_lung_ENCFF555OKO",98088919,51487077,1.90511725884148
"6051",132,"H3K9me2-human_lung_ENCFF447MUW",20354371,7775978,2.61759626891949
"6052",132,"H3K9me3-human_GM12878_ENCFF001SUP",997916802,539366538,1.85016446459643
"6053",132,"H3K9me3-human_lung_ENCFF813YSM",68070048,30399782,2.2391623729407
"6054",132,"H4K20me1-human_GM12878_ENCFF001SUQ",1309377264,722115670,1.81325141995603
"6055",132,"H4K20me1-human_lung_ENCFF272PZA",92743026,45394239,2.04305718177146
"6056",132,"10_Rep1_iHMM_GM12878",49873516,23265451,2.14367286497047
"6057",132,"11_Rep2_iHMM_GM12878",814386901,357828059,2.27591682797575
"6058",132,"12_Het1_iHMM_GM12878",140498723,60241709,2.33224995326743
"6059",132,"13_Het2_iHMM_GM12878",408992192,185278244,2.20744855504999
"6060",132,"14_Low1_iHMM_GM12878",779283469,354762932,2.19663160580711
"6061",132,"15_Low2_iHMM_GM12878",1201564197,570455209,2.10632522596529
"6062",132,"16_Low3_iHMM_GM12878",97238236,48345445,2.01132156297248
"6063",132,"17_Unmap_iHMM_GM12878",870112305,727072978,1.19673310840607
"6064",132,"1_Pro_iHMM_GM12878",70989194,46202532,1.53647843369277
"6065",132,"2_Enh1_iHMM_GM12878",148170803,69442161,2.13372972364728
"6066",132,"3_Enh2_iHMM_GM12878",210037536,94941407,2.2122858996602
"6067",132,"4_Egn1_iHMM_GM12878",114751076,55600976,2.06383204496266
"6068",132,"5_Egn2_iHMM_GM12878",84016708,40028756,2.09890879446766
"6069",132,"6_Egn3_iHMM_GM12878",388387573,180155677,2.15584420911699
"6070",132,"7_Egn4_iHMM_GM12878",204245539,97075950,2.10397672131975
"6071",132,"8_Egn5_iHMM_GM12878",66753651,30156712,2.21355865984329
"6072",132,"9_Egn6_iHMM_GM12878",310625045,150264385,2.06719007301697
"6073",133,"All_reads",4441793751,3e+09,1.480597917
"6074",133,"H2AFZ-human_GM12878_ENCFF001SUD",433013978,288036491,1.50333027769041
"6075",133,"H2AFZ-human_lung_ENCFF888SIA",97971809,48896494,2.00365713337238
"6076",133,"H3F3A-human_lung_ENCFF926ZHI",185967361,103936536,1.78923955095059
"6077",133,"H3K27ac-human_GM12878_ENCFF001SUG",224646156,166141897,1.35213429036506
"6078",133,"H3K27ac-human_lung_ENCFF371BKL",152112347,89536868,1.69887947163843
"6079",133,"H3K27me3-human_GM12878_ENCFF001SUI",1710764997,1022773586,1.67267225162774
"6080",133,"H3K27me3-human_lung_ENCFF468ZHH",254175075,146540119,1.73450845225532
"6081",133,"H3K36me3-human_GM12878_ENCFF001SUJ",842373853,580278190,1.45167243490575
"6082",133,"H3K36me3-human_GM12878_ENCFF001WYF",239827373,96031201,2.49739012427846
"6083",133,"H3K36me3-human_GM12878_ENCFF001WYH",239854304,94013533,2.55127422984944
"6084",133,"H3K36me3-human_lung_ENCFF457NNG",107276773,59362744,1.80713972723363
"6085",133,"H3K4me1-human_GM12878_ENCFF001SUE",547028939,368077180,1.48617998812097
"6086",133,"H3K4me1-human_lung_ENCFF209XDL",223216607,128997637,1.73039299161736
"6087",133,"H3K4me2-human_GM12878_ENCFF001SUL",288703715,213945450,1.34942675808249
"6088",133,"H3K4me2-human_lung_ENCFF270NMV",188739456,112466077,1.67819009104408
"6089",133,"H3K4me3-human_GM12878_ENCFF001SUF",353997407,245538981,1.44171571274868
"6090",133,"H3K4me3-human_GM12878_ENCFF001SUM",257435577,185179234,1.39019679172018
"6091",133,"H3K4me3-human_lung_ENCFF347EMU",82183967,50370689,1.63158314153694
"6092",133,"H3K4me3-human_lung_ENCFF361TGO",68609287,41775242,1.64234325680268
"6093",133,"H3K79me2-human_GM12878_ENCFF001SUN",414068754,288163197,1.43692448692537
"6094",133,"H3K79me2-human_lung_ENCFF292NSP",177634501,107574476,1.65126996296036
"6095",133,"H3K9ac-human_GM12878_ENCFF001SUO",174834941,133249659,1.31208546657519
"6096",133,"H3K9ac-human_lung_ENCFF555OKO",86115716,51487077,1.6725695265241
"6097",133,"H3K9me2-human_lung_ENCFF447MUW",17789935,7775978,2.28780675562611
"6098",133,"H3K9me3-human_GM12878_ENCFF001SUP",881156308,539366538,1.6336873831057
"6099",133,"H3K9me3-human_lung_ENCFF813YSM",59058908,30399782,1.94274116834127
"6100",133,"H4K20me1-human_GM12878_ENCFF001SUQ",1161217078,722115670,1.60807627675494
"6101",133,"H4K20me1-human_lung_ENCFF272PZA",80643043,45394239,1.77650390834837
"6102",133,"10_Rep1_iHMM_GM12878",43265567,23265451,1.85964875557323
"6103",133,"11_Rep2_iHMM_GM12878",725185091,357828059,2.02663003294552
"6104",133,"12_Het1_iHMM_GM12878",121518411,60241709,2.0171806712854
"6105",133,"13_Het2_iHMM_GM12878",363824217,185278244,1.96366399608148
"6106",133,"14_Low1_iHMM_GM12878",699807359,354762932,1.97260563569815
"6107",133,"15_Low2_iHMM_GM12878",1084142744,570455209,1.90048706172828
"6108",133,"16_Low3_iHMM_GM12878",86693891,48345445,1.79321735480974
"6109",133,"17_Unmap_iHMM_GM12878",778391890,727072978,1.07058288996129
"6110",133,"1_Pro_iHMM_GM12878",62016889,46202532,1.34228334066194
"6111",133,"2_Enh1_iHMM_GM12878",129282471,69442161,1.86172879902168
"6112",133,"3_Enh2_iHMM_GM12878",184857615,94941407,1.94707052319121
"6113",133,"4_Egn1_iHMM_GM12878",99258894,55600976,1.78520056914109
"6114",133,"5_Egn2_iHMM_GM12878",73758061,40028756,1.84262686054995
"6115",133,"6_Egn3_iHMM_GM12878",341836083,180155677,1.89744829967251
"6116",133,"7_Egn4_iHMM_GM12878",175226363,97075950,1.80504401965677
"6117",133,"8_Egn5_iHMM_GM12878",60769730,30156712,2.01513115886109
"6118",133,"9_Egn6_iHMM_GM12878",271212155,150264385,1.80489977714946
"6119",134,"All_reads",4704188885,3e+09,1.56806296166667
"6120",134,"H2AFZ-human_GM12878_ENCFF001SUD",460263118,288036491,1.59793336046439
"6121",134,"H2AFZ-human_lung_ENCFF888SIA",104002560,48896494,2.12699421762223
"6122",134,"H3F3A-human_lung_ENCFF926ZHI",196615482,103936536,1.89168784689919
"6123",134,"H3K27ac-human_GM12878_ENCFF001SUG",241088153,166141897,1.451097870876
"6124",134,"H3K27ac-human_lung_ENCFF371BKL",161050386,89536868,1.7987047078752
"6125",134,"H3K27me3-human_GM12878_ENCFF001SUI",1798660615,1022773586,1.75861074202595
"6126",134,"H3K27me3-human_lung_ENCFF468ZHH",268559214,146540119,1.83266682074961
"6127",134,"H3K36me3-human_GM12878_ENCFF001SUJ",896599451,580278190,1.54512002424217
"6128",134,"H3K36me3-human_GM12878_ENCFF001WYF",259416830,96031201,2.70138066897653
"6129",134,"H3K36me3-human_GM12878_ENCFF001WYH",259138080,94013533,2.75639125273592
"6130",134,"H3K36me3-human_lung_ENCFF457NNG",113055540,59362744,1.9044864233365
"6131",134,"H3K4me1-human_GM12878_ENCFF001SUE",582086149,368077180,1.58142417033297
"6132",134,"H3K4me1-human_lung_ENCFF209XDL",235489244,128997637,1.82553145527774
"6133",134,"H3K4me2-human_GM12878_ENCFF001SUL",309634443,213945450,1.44725883630617
"6134",134,"H3K4me2-human_lung_ENCFF270NMV",199587257,112466077,1.77464407334133
"6135",134,"H3K4me3-human_GM12878_ENCFF001SUF",378453474,245538981,1.54131727866053
"6136",134,"H3K4me3-human_GM12878_ENCFF001SUM",276243417,185179234,1.49176239167292
"6137",134,"H3K4me3-human_lung_ENCFF347EMU",86773507,50370689,1.72269843281278
"6138",134,"H3K4me3-human_lung_ENCFF361TGO",72326014,41775242,1.73131286708046
"6139",134,"H3K79me2-human_GM12878_ENCFF001SUN",442345384,288163197,1.53505162562449
"6140",134,"H3K79me2-human_lung_ENCFF292NSP",187782577,107574476,1.74560531440562
"6141",134,"H3K9ac-human_GM12878_ENCFF001SUO",188564253,133249659,1.41511996664847
"6142",134,"H3K9ac-human_lung_ENCFF555OKO",91135610,51487077,1.77006766183289
"6143",134,"H3K9me2-human_lung_ENCFF447MUW",18959628,7775978,2.43823066371844
"6144",134,"H3K9me3-human_GM12878_ENCFF001SUP",931605074,539366538,1.72722074575564
"6145",134,"H3K9me3-human_lung_ENCFF813YSM",62395184,30399782,2.05248787639332
"6146",134,"H4K20me1-human_GM12878_ENCFF001SUQ",1230033930,722115670,1.70337520857289
"6147",134,"H4K20me1-human_lung_ENCFF272PZA",85426579,45394239,1.88188150923733
"6148",134,"10_Rep1_iHMM_GM12878",46198820,23265451,1.98572638888453
"6149",134,"11_Rep2_iHMM_GM12878",759674983,357828059,2.12301680623654
"6150",134,"12_Het1_iHMM_GM12878",128953302,60241709,2.14059833528295
"6151",134,"13_Het2_iHMM_GM12878",385371858,185278244,2.07996281527798
"6152",134,"14_Low1_iHMM_GM12878",736082518,354762932,2.07485746566104
"6153",134,"15_Low2_iHMM_GM12878",1153190834,570455209,2.02152739742973
"6154",134,"16_Low3_iHMM_GM12878",92809142,48345445,1.91970809245835
"6155",134,"17_Unmap_iHMM_GM12878",824977863,727072978,1.13465620090752
"6156",134,"1_Pro_iHMM_GM12878",67749746,46202532,1.46636435423063
"6157",134,"2_Enh1_iHMM_GM12878",137465725,69442161,1.97957153147927
"6158",134,"3_Enh2_iHMM_GM12878",195168229,94941407,2.05567028304099
"6159",134,"4_Egn1_iHMM_GM12878",106020502,55600976,1.90681008908908
"6160",134,"5_Egn2_iHMM_GM12878",77910285,40028756,1.94635788831409
"6161",134,"6_Egn3_iHMM_GM12878",362824129,180155677,2.01394779804802
"6162",134,"7_Egn4_iHMM_GM12878",187692590,97075950,1.93346127439392
"6163",134,"8_Egn5_iHMM_GM12878",64265224,30156712,2.13104213748501
"6164",134,"9_Egn6_iHMM_GM12878",287429912,150264385,1.91282792659086
"6165",135,"All_reads",5949675005,3e+09,1.98322500166667
"6166",135,"H2AFZ-human_GM12878_ENCFF001SUD",587276166,288036491,2.03889501625681
"6167",135,"H2AFZ-human_lung_ENCFF888SIA",131566542,48896494,2.69071524841842
"6168",135,"H3F3A-human_lung_ENCFF926ZHI",248031794,103936536,2.3863773370319
"6169",135,"H3K27ac-human_GM12878_ENCFF001SUG",304666636,166141897,1.83377366878145
"6170",135,"H3K27ac-human_lung_ENCFF371BKL",203215141,89536868,2.26962530116644
"6171",135,"H3K27me3-human_GM12878_ENCFF001SUI",2287601469,1022773586,2.23666459548164
